id,num_orders
1018915,1069.5969946969233
1038769,1019.452389699523
1103105,997.7618318288692
1360988,989.7791986878212
1298022,928.2469078563206
1492789,952.0326836169196
1051818,785.4299061344525
1147532,1813.0973933460637
1246221,764.5624041894189
1000164,781.417799048088
1315204,796.8630761943671
1268614,815.1920281101684
1303680,3585.507381636969
1399880,3354.2595081264503
1494417,882.7819013465274
1272597,865.9844692770547
1418909,83.65089680311678
1396660,83.94717721172842
1175187,71.85725345949587
1317753,70.16554487269204
1034244,58.343155590365164
1040435,55.475344480320054
1349623,52.74552564460069
1431405,48.68133497686349
1179430,52.56704852824472
1176893,54.75032346688029
1449984,791.8793175530789
1292983,854.1517600548472
1115570,812.2002063876373
1200857,789.8320702008544
1344262,781.9458594498749
1203477,818.3874841048906
1187267,816.2023417835801
1044893,905.0508144430768
1220430,1040.2071168750092
1320834,1070.0231099652387
1198931,568.0214298247212
1430253,487.74447221032074
1196393,521.0629061832603
1480687,540.9008643534805
1097181,597.7957653428704
1499604,579.4813507845955
1408309,555.5209199091026
1053367,523.4843018069336
1066051,517.4293099439233
1073193,518.7715560946863
1161079,54.33995030757222
1134692,57.638830778079736
1444677,62.944915530017525
1417557,58.237630358292506
1292994,57.93276881173606
1461469,67.05478004820812
1382786,57.968539242194545
1259677,68.58618896985412
1148205,54.02253747500587
1325721,56.10388429774417
1179236,116.33552920416679
1447264,121.45986144585241
1007165,107.8087885976564
1094157,99.79994726970735
1037639,171.67473601751752
1043566,142.80008510017043
1071289,104.21231751795999
1230721,100.70550174783256
1281633,92.25816093928725
1381624,96.3211458635163
1134786,1658.9341216484497
1052017,1615.9473246652246
1209585,1545.8565273274946
1115016,1606.7452092217902
1101235,1703.4551419356833
1448019,1992.5120223601125
1315737,1737.3805038507355
1039269,1709.3922208841664
1436545,1739.183171031941
1445418,1799.0058437800435
1252654,63.400799198926265
1067370,70.55678701837645
1415662,63.305176529170296
1423314,67.98330705117648
1367043,74.05742092127464
1234416,69.74034402501614
1368612,74.50475116170364
1175687,76.28280174130288
1126635,72.99568973591191
1215026,73.24880937042518
1307333,387.6573853061978
1077544,376.78375828887965
1461548,365.5449845334157
1155304,368.4380633610857
1076344,771.6894048087634
1479849,811.8240454401638
1337089,415.93011301548177
1436130,378.95041587511975
1097496,421.54462667673374
1095473,442.12936004166284
1397206,285.08798592699037
1132317,825.9354071473276
1249794,238.04531515887805
1235645,245.13994505467045
1267815,268.1724162468579
1024354,233.8717755846536
1106620,1924.2639947914483
1277874,1248.8454010040598
1128160,260.02040701596826
1088442,269.00941973507196
1008071,709.7406443027335
1351714,771.8346134429481
1278748,720.7074479612692
1033118,813.7493910135989
1432496,750.5346325377407
1231141,790.9693348321208
1026727,840.2594510246322
1077204,792.1880605357993
1438728,950.5874439998287
1424161,732.3243574854358
1232750,178.78832159171614
1240251,180.148255204852
1324350,161.09087960207916
1315410,206.10621632043362
1492833,176.52237032431688
1136861,174.20763933667587
1295531,185.02121102738894
1280308,183.05854194770728
1167103,159.0182087861061
1389109,185.69694643285283
1355488,134.0933376595304
1216663,138.39482263307156
1363746,135.3962194829715
1128710,139.33067325499763
1042523,142.91571354156264
1110118,133.12179986407597
1290610,105.83945108620948
1145669,91.90149748854309
1286261,91.40812416386132
1325159,102.80631604491616
1011543,146.7975199446628
1058360,128.79190220275615
1007123,133.43070662054154
1412939,117.5098429381603
1014783,119.72530219584208
1113754,132.6639622436605
1273175,116.04142121973504
1248159,100.75162193849465
1457927,103.89527283716028
1115454,123.87575542408909
1214752,1458.7304712570551
1058556,1442.244915138598
1353953,1472.3265402862862
1408738,1484.6475818710012
1483186,3096.8493226401965
1052629,3138.804342200176
1466020,1488.9176316153328
1051717,1585.1026482925859
1431922,4369.757885248541
1216601,4254.753833257954
1238090,159.5582081890735
1214968,232.9275352925134
1079476,284.1980738220676
1165310,368.4466400023363
1176334,325.9420614613609
1012940,154.87550561026433
1250538,156.53815696984938
1199727,155.96235081917516
1467998,188.46024179445058
1007279,190.03630730167856
1061973,172.6207496398291
1281392,130.29815588772033
1023051,126.07882517670576
1158061,52.924335883640154
1142648,88.14924028616282
1404159,83.96784816396875
1348850,71.41162924578472
1379341,63.999019905699214
1403602,67.73237524675639
1229591,92.51763988804272
1009044,186.81044684524184
1066687,173.23325167725577
1167748,157.4784119047839
1075832,151.7681300307169
1151308,172.10144014879566
1262900,163.29437603344397
1080258,149.15989360146878
1497570,124.92656798619957
1316773,136.20941178227568
1173901,124.31015945933733
1020490,59.63687740681116
1054376,60.436578668517384
1066575,466.01716296578326
1428927,396.32813716616096
1195774,53.85826779869302
1482761,53.96578139501791
1359976,48.88916496440016
1054274,52.01905448931983
1197821,55.29635939599194
1048829,66.86001609513306
1273910,290.63230364726553
1238143,284.49756546829786
1474729,249.59779009210638
1350239,280.37689122587216
1440237,291.0611810511007
1105342,277.96484277300414
1001956,278.55975631300254
1114835,258.0926338317968
1115501,278.0352249268309
1184958,283.4835397417916
1155995,167.357164318178
1040659,148.91380745291957
1311681,147.1871469684255
1433355,129.96358955561024
1271815,131.834196268178
1242344,142.83417096713592
1200743,146.1097786779135
1436480,152.5219469636325
1279838,144.07665264905114
1251356,139.650859151389
1076920,101.50974717261475
1489348,110.60934474752062
1249911,99.78115152138406
1429083,86.62179991703064
1014635,94.11447792602262
1274715,100.20465094364214
1084623,99.63442540443181
1486084,100.95830984781928
1007567,88.32999222213891
1005224,99.08719455203581
1018869,414.5496584077718
1079368,434.90803199991666
1093376,471.8135323861269
1041123,470.07018626642446
1430566,465.50066283078144
1040612,469.85683810569657
1392552,502.0595015138905
1281620,515.0634804081076
1005866,478.006220458276
1037632,478.9102280421453
1386889,474.0481054429331
1173359,469.6985300465051
1367247,446.25521363270474
1482433,435.2414018051791
1257584,452.86204080175975
1114301,436.43872201417577
1421477,471.1270079127314
1010322,461.4978538345353
1366678,492.4695554696367
1190900,478.42873869654056
1268984,196.1587925271846
1082662,208.77954638521393
1341057,206.16940748462662
1198596,199.83880455360367
1360054,192.96161930760854
1316119,220.0500294078718
1182553,222.19736399588626
1312899,218.06721009979685
1279295,207.16993116863424
1179644,205.80481033221864
1195643,288.11677356648437
1400933,294.74266006087214
1006845,272.11672632875025
1244972,286.0146022709356
1211835,583.6176123350217
1245361,542.4368424776845
1205492,287.6319774968648
1459875,281.32250558233443
1369352,299.66757226631876
1279631,308.0182470335861
1197470,257.2801324446929
1364127,363.99251431726924
1473365,442.6726283646019
1413843,666.7532522748792
1116354,533.0175175422333
1185582,483.85355822999924
1359183,462.9573440878833
1259615,266.1855546422597
1175328,292.57673962330364
1017133,275.7891037687081
1073550,270.0731552544233
1052320,236.24118403386217
1218304,230.81486765522098
1403013,228.58644915391088
1213321,256.116910894677
1059546,251.44219342562556
1037013,237.66812254611386
1030517,231.00492064678443
1413036,238.97599022445522
1010010,222.71929247353026
1446578,498.68689931852435
1465365,496.68001273355543
1026935,487.6597498024452
1117406,478.94117606050213
1304553,476.01767293519697
1221568,471.843540002177
1385364,536.144341882532
1387510,489.12773745401756
1020597,541.9347503585037
1419393,509.5580655748934
1003760,330.1680390121252
1207260,342.844516827723
1110869,350.50423110400993
1146477,351.8894025988343
1207346,739.4785538874943
1408082,770.1252679095505
1376120,573.2518945197003
1407386,341.5421154135039
1497500,347.62761947900265
1194367,343.91025884980525
1272083,975.8339147823311
1099221,1009.1136629341887
1406384,1079.1273893741234
1360566,1156.8071648663533
1050703,1153.8789362013163
1419040,1257.8354668178251
1255087,1230.6565322710132
1169109,1006.8290854590177
1231535,1145.1045656063131
1475079,1189.2179706827887
1121637,543.4873714936414
1286192,247.4532680692239
1076099,288.40791469098366
1135164,290.8590082976729
1243831,333.5335598648377
1247648,264.46006620760505
1080752,305.9263499821342
1006812,265.1900643066604
1205020,298.1926279355561
1281256,312.79456236457554
1185139,768.7089029763969
1297480,734.3781747604436
1051229,752.8580394942509
1012762,731.6084700119562
1005712,729.5008720915652
1290480,738.0560655961247
1107751,706.5221148783284
1448045,691.0398900536132
1320697,686.7918636792222
1343551,666.4765599697146
1465107,67.55965492703811
1041761,64.15049742178938
1359065,398.45602345161916
1083748,340.65849789472054
1174518,55.25759900372601
1309393,58.09964546308211
1173584,54.13276680025017
1362180,59.60395156938073
1402804,65.12264033183759
1379904,76.08963250202989
1234402,232.14888588064045
1232348,237.9355763459705
1186038,245.43502744456887
1228924,280.28492604813
1420063,225.72744842338454
1224017,237.02646508001908
1456472,239.18899591079213
1387675,215.70837098907313
1043351,202.0950480537197
1426735,213.8402779149403
1190633,743.6731166410653
1234168,699.5812993078309
1187850,736.8510081723105
1461408,725.7618838620406
1324628,700.0503431952811
1043320,706.8312012599438
1112006,710.6121672984741
1431890,773.6727582267857
1142113,845.8344226949796
1473136,786.6865860161175
1129467,826.8263240279962
1440344,771.3965881488241
1199647,770.6932957125678
1329067,742.3591376954238
1310720,1835.0822280740385
1187699,2325.652724186142
1490972,731.4679719265737
1188019,703.4158128750843
1393545,732.8330841668486
1196202,727.3000778190268
1289523,415.38020731122896
1306275,407.53855404162886
1123768,379.31063610230376
1495866,367.39950427711665
1251443,379.35727862278605
1112488,391.74075468080355
1248124,355.23120567538774
1361909,330.3500206205879
1484093,297.25883438951536
1137757,324.3404383670836
1049366,101.13312962752318
1442356,94.70895749233355
1344308,94.4571187260331
1057310,74.23821019045782
1450163,88.98479902455682
1249769,90.33157241829606
1328737,83.0055272171985
1358230,84.35126225768595
1245395,92.82059097524849
1227902,95.97299147401773
1141892,50.188740600055894
1023603,44.96562575730965
1009205,48.38533457150881
1401622,53.11192139242059
1056837,142.41389330036867
1399479,116.82254710234858
1380035,45.18498281309793
1187248,55.869035036545704
1052075,59.04139703826179
1190890,64.28542440870825
1224120,127.95145530612294
1083028,139.14431901797548
1435741,91.77731306220801
1227990,118.19158084869083
1102401,113.75887675049898
1494941,105.61617763917269
1405194,102.61873283029253
1160706,108.5326917689927
1389486,117.67573711922
1475674,96.51075767309491
1117711,23.04618966617264
1268268,23.15091051358833
1084245,22.343723542900307
1436228,22.74762109955828
1044490,82.59124974263459
1119951,129.7813719540783
1148469,141.72509769617164
1040533,143.7208540975521
1182305,134.44019567942863
1058670,141.13783713762578
1069033,140.30327343543576
1052272,71.00287779457148
1102729,84.59353608726312
1439572,80.12585302798175
1091114,426.6839612661832
1066926,419.75619691256776
1042657,403.9247430455478
1126990,419.00895413170383
1135737,434.32873085357164
1264507,443.00433519514587
1220181,450.34273391252145
1483607,409.1590494289105
1465019,428.8491716821707
1142488,433.2872919195125
1103283,141.84422429065134
1398797,157.565483409106
1198936,113.46391190293436
1206071,103.19914323568209
1148030,154.30140664227392
1293650,139.06575028878103
1200910,107.97336484941869
1285518,102.42486153310492
1080615,142.58093315580228
1254886,152.26183224016842
1083754,36.88113864194752
1462240,385.23692774343664
1135487,264.7635994480868
1018722,39.82378176785726
1172707,46.30515743875667
1162264,46.38778833684036
1086936,245.0159307023898
1207218,259.3117342847471
1040287,267.5826448805717
1430895,267.8536287644737
1029036,394.9956831356521
1338150,591.3038793729455
1352621,594.1428734898554
1068287,236.92430957548345
1032470,250.17144891861324
1455331,227.89015477240955
1244516,73.0076035238311
1327333,148.58326510009192
1077866,173.94223399365475
1157697,241.97291562484983
1359546,126.48073000807449
1083789,85.0578335597057
1186701,90.21595279631676
1307736,83.83548461539895
1169772,89.52814680934354
1423832,81.14448352343629
1052776,102.60559250502676
1017418,97.7445159637467
1084980,97.27559964906187
1049695,101.52505051726965
1152112,297.2394206010576
1073128,205.02414614701095
1400065,104.73522175542381
1078686,110.2309807725857
1442361,113.52251791976084
1438146,114.17654066753366
1229328,82.41885811042053
1154798,90.61305134546276
1258593,81.53414140896506
1214967,95.19228111316467
1415050,72.88826167222412
1249408,79.97698269774845
1217205,76.04133545027146
1403443,68.38735367649775
1323989,566.0958277967444
1063221,597.5347849678365
1375428,580.0102866015565
1171835,611.5321032063621
1175458,596.7768288606756
1022677,573.4978744705783
1064513,566.4699709083815
1141542,525.0183811875464
1254313,512.282109037943
1429469,497.15248630005027
1140772,593.8017358925209
1473886,1421.7090795060521
1040538,554.0833320208926
1300105,557.5318593815521
1254975,593.1191923957854
1468203,614.277223640266
1147088,2703.4706904109407
1225845,2266.3778853126937
1449493,602.6517529698394
1168141,618.5243385634399
1472121,30.68302308740385
1486257,28.952469316930397
1290578,31.896523618102627
1323798,28.66638795560489
1176875,24.74033457090713
1329642,24.794719328374956
1060343,24.733714278616503
1217405,25.776201641993506
1290002,634.9934013346431
1480585,625.2329665417259
1132573,626.7813940552577
1057544,626.0513967070484
1185226,661.2450000797928
1332114,637.965661203586
1006557,663.5349488333632
1223406,741.77762719667
1165398,752.0219235570814
1252122,777.2834220589075
1043572,469.47232383633303
1120725,465.50996154439446
1493836,425.34002424837473
1382069,439.29366769785753
1262029,453.51843470689187
1436339,426.0284611977046
1171914,410.44987323120523
1222059,441.72316312906196
1179976,464.755468764215
1312713,468.01046136912146
1168741,95.12083568524477
1108197,97.24528729621079
1322681,84.06354589533515
1446803,96.78658866805465
1460737,94.81484591597989
1378544,90.9512792751092
1223144,75.52727395512606
1415427,76.35562510912003
1238698,99.47648723678444
1273113,93.989549129628
1024905,72.4360721629887
1161371,60.45126197438058
1335725,54.76647896250854
1185623,54.65843938548125
1495661,60.88133331252777
1059370,62.57244748747091
1485382,64.44339894497304
1136555,60.952978833296775
1113434,68.19935708553287
1476173,68.40448203452158
1098228,1344.9222032685136
1080847,1238.8626476005736
1064602,1293.1750535536491
1093227,1310.833635082313
1177861,1305.9358212254142
1259611,1305.922894304979
1274836,1296.082969970816
1030333,1257.7487218167416
1249982,1242.857475575592
1188591,1226.570014905622
1387134,23.521825347034625
1055877,24.29611008836069
1308549,23.438613345752824
1205716,23.843304255898964
1471019,23.723386139202166
1245854,25.291120481586983
1453386,24.737820630612205
1234023,25.854870074279685
1302153,301.34371441774243
1246959,280.46221619261485
1433203,278.7563098183328
1339909,263.5059841057852
1161885,578.6807388886684
1437209,629.7048340590313
1357587,293.47623110706655
1418362,254.4951178661563
1118797,282.3616106086145
1109876,280.511858216202
1103484,212.9375930164423
1179187,718.0526453340018
1262515,148.07431847517236
1050801,193.31448428216467
1209593,202.77866517235262
1129604,186.95023233689474
1471717,1869.654248759661
1147030,1113.9931629966113
1374174,198.4750709844753
1347061,201.45171379377337
1101375,725.9313816994785
1398435,719.7298661531408
1353965,741.9643501180062
1183936,772.3298784668036
1311911,697.9132479222698
1062494,774.162042564531
1410039,808.9300401714582
1187463,746.5411820913529
1082477,819.2779676471956
1345516,660.4051598379452
1302404,58.149401803775596
1319320,49.775548296398334
1363194,54.24961466327258
1150515,55.499792962594434
1465309,57.29879447447554
1373073,50.67110977500523
1164383,53.41980337867204
1302775,50.33730242223178
1439889,46.72215697991652
1043720,40.62661977246021
1065834,37.693404892945516
1272505,45.08114099127225
1356980,38.556124956417094
1028730,53.34758447253093
1124574,48.751929494750286
1369044,40.873867393246066
1157352,56.65100875025349
1197335,643.960193751639
1098456,593.3801237061296
1004231,665.681216798705
1348678,639.9008833275562
1069114,2140.026588814409
1120606,2141.5743915268126
1116595,625.1085084787366
1124659,676.3091167168783
1403491,2349.3097027543217
1124415,2329.6793668570704
1380381,57.75186992119675
1110397,127.77720231013708
1051554,142.13657076098264
1158465,208.0581857250444
1120697,100.85568791371206
1080382,67.0621380064619
1288728,67.54928519390965
1023715,74.81456556242219
1010857,67.65256455287623
1432432,68.43438040033057
1343027,97.36236586202195
1048501,70.87739859985285
1154647,50.661994979662396
1019399,43.907219337414446
1272535,44.14560543132223
1321418,30.441744484321195
1473948,28.370212335040087
1083699,28.455041631201695
1258695,38.93899597737849
1293810,163.35661393785247
1321966,150.30799799216015
1376274,161.035157503679
1453454,166.9133667567475
1341931,167.10972892881992
1133750,177.09161654075336
1452164,148.72179122679213
1142445,152.27828066493845
1334127,163.18300528757894
1074156,160.85550198192914
1097952,37.49495034296578
1438615,38.68058084042255
1068496,314.61495023501317
1000100,289.2522234112445
1134437,37.07468980493408
1292242,37.08106429775702
1413791,35.98660695441559
1490069,38.53096966028374
1314145,48.62853455841486
1019214,298.87207621248933
1340547,286.334008872611
1367086,285.1060505849031
1188841,311.78946853177456
1344109,351.78001657005035
1378136,311.77816274412834
1393759,303.1874046357264
1352569,297.62606584737216
1480595,317.71330977132413
1349200,292.9622515627249
1236400,49.66065503418144
1153639,53.699852710565956
1004909,48.99836615436937
1347302,50.04597240602276
1448703,48.71685214690155
1291242,46.8605014729494
1224254,42.1512556427379
1265051,106.07084593732951
1303545,95.294258825802
1241905,86.5229457604716
1156187,100.45465062334148
1164364,114.86468495542948
1368515,82.68317053392231
1371309,86.02055484773965
1270509,82.69878654777347
1023956,103.26368763886387
1175778,102.14456142234658
1400016,375.669640691566
1371135,370.5249918424155
1386866,385.2034823525434
1263387,392.99149757303866
1316202,383.34880342105953
1238695,395.3799513664722
1269164,434.46135190524535
1212464,423.08205134355063
1458850,428.79904390852465
1164926,428.44146660829585
1439647,245.81905010718498
1321232,237.0551681296738
1055592,251.21872206391012
1241427,427.53551297912406
1072422,301.60175175800185
1381948,239.14070640402798
1459193,226.90275960501882
1107012,236.34516579384282
1484291,267.7114470341552
1189072,273.69681266921543
1217722,63.261325479422496
1024786,76.55651315656259
1164714,61.63396912570834
1487084,58.64772643275734
1194216,62.89410089116794
1333009,71.75568407684325
1400194,65.61146368846298
1220768,60.58347816950964
1206564,152.54216031381287
1448674,141.6878591551223
1237375,140.72426302942694
1323061,142.644687002433
1205077,375.4826505643761
1281460,351.36053624481536
1483448,145.33417058003994
1406717,151.55522065148705
1439670,151.4255272820302
1311889,176.14005432219562
1408468,96.91616742337013
1025542,171.05031048305543
1160326,182.0971198049997
1443402,192.70449783717854
1226069,199.25462864369382
1175779,180.80676178560356
1495888,173.225407302207
1226727,94.20913994732933
1088993,91.49079057321786
1162495,108.58482501523764
1171266,122.37542135200596
1018646,119.6983938327164
1224157,149.94183974693073
1476159,142.63925822865514
1481437,150.94244748581838
1137703,113.64041676275458
1443319,152.85506638915442
1297612,112.7775420711764
1366087,113.58105782380471
1219884,106.22032055826283
1495062,316.3414212719918
1079487,332.1391902270139
1415325,320.56923936399016
1347027,325.1190452867474
1006493,310.72904862500445
1005118,313.03552135264823
1486530,335.6863477417542
1269555,337.203589263694
1250542,361.0881288696155
1218398,345.84905251610763
1088412,168.92038565449448
1341714,175.17251114184
1317606,181.4472286633185
1191523,174.42855686891926
1373558,289.5031333436614
1144418,423.7504585553402
1482712,443.7273003858351
1290408,180.95326462498537
1044002,179.8650389797551
1156368,163.00680531783755
1040430,793.3085830407484
1087004,769.2306936252711
1042794,801.5468864523356
1359630,888.9700615760883
1059906,927.3938059412451
1340375,907.5674209355092
1167679,967.7654950674365
1118042,765.9013532704911
1433454,790.2363666427484
1414239,845.661693359721
1333032,421.96966738850705
1074655,130.34417616996362
1017569,146.23458119307628
1047271,153.82601880567432
1364823,190.48395364934635
1081645,189.3956272603219
1193498,178.5481160534452
1308101,132.929730049267
1295480,185.30734610814264
1026912,187.67901113176322
1170447,546.6371926865775
1141028,542.2520259443844
1283426,504.8275948777692
1353711,527.4555254839955
1053353,504.1627931877315
1077335,505.83439320835356
1347043,497.1842801248413
1222655,490.9189299714478
1413603,460.56852940772353
1166615,468.07193769518096
1251605,37.283878580029956
1207693,35.48571221655884
1108927,247.89811133878078
1388671,194.93578526576812
1286860,32.201078519408256
1306117,32.56132843393849
1493718,31.436029969564807
1289654,31.80400179125475
1140803,46.38852810844853
1164395,75.13411721676
1131843,66.82088117561898
1437106,62.95162374390338
1360876,81.98549491382606
1383471,73.75122712325691
1008063,69.07570294140714
1465304,68.49708938706773
1045061,73.28335298866736
1461030,65.79706395176892
1207213,72.02950053291931
1247289,1116.9855662905493
1005108,1137.9411977826242
1034753,1116.5837471388447
1306222,1113.6367126729435
1383467,1095.8400695481328
1264972,1038.7149747731717
1061474,1058.2349483075845
1132437,1219.9837804539118
1115805,1341.3448202742522
1016058,1278.2848365451969
1137610,1468.4576131288932
1480777,1403.3742832597447
1494822,1479.3794219630165
1464047,1379.7029902507106
1472699,4373.579902974142
1376448,4175.1348912942
1282271,1466.1742782916463
1408615,1491.703315308521
1023846,1508.3022159169893
1243501,1546.8452918889761
1129707,529.4577252247194
1260334,567.5604763540102
1021163,579.9459770334104
1140966,526.25948025151
1243209,584.3091915678154
1083760,593.0485002619524
1381446,530.645560650395
1005261,565.8284005947477
1252533,529.2088717149123
1188240,551.5183917598578
1160081,139.39931161241734
1008310,123.38319593183205
1221080,118.27781777107879
1059966,103.8580427769929
1242487,109.54706375539834
1421837,94.70934572569868
1057534,96.03642213483677
1323943,93.43776766833086
1064030,80.93269704769239
1498348,94.06343791392274
1136118,126.85421595135966
1134200,107.55739979293669
1145773,111.03408312803508
1190892,123.48296088495961
1466336,313.1533208122089
1134658,242.90073845207596
1459356,113.20218196871983
1426808,122.74536707294597
1296652,130.53494846937588
1348796,132.66483033873283
1120430,136.02616894029762
1247851,123.54408591677287
1031048,100.20090432826814
1106408,105.01251400892134
1029543,125.24247090960283
1193017,126.85871357990385
1261642,109.10143602356021
1395556,101.15038962040242
1005813,107.66216715655509
1037275,118.4402789316642
1442044,69.25779360271062
1307339,65.61760506047034
1196209,67.04136693655428
1482208,68.80441849264824
1379112,68.97133546694918
1128418,69.43989985042272
1467469,65.98344505600774
1120268,71.62026276601654
1346817,70.0660263052268
1441892,70.52219872818321
1113611,151.7675980175982
1265885,218.03371693444078
1466429,243.74321271504397
1180816,261.2658410079132
1315750,228.56831130582069
1407545,240.03570208404366
1420309,219.85752992673355
1262288,119.8557727152692
1069047,125.84675155096774
1135656,127.45614227974613
1086750,491.89408220567555
1159714,518.4022230345829
1240555,551.6453131140353
1124593,536.6204635495864
1083372,547.447061278446
1186898,556.9544058263128
1000649,567.2211870101796
1356969,585.5230010975541
1305931,587.4165827333958
1223568,530.8454059258947
1025605,217.77045971637526
1046412,210.78977185317575
1115576,222.29198135563593
1199659,212.33547214530589
1499049,215.81555685890694
1324623,214.62186632702648
1322481,208.7550726065891
1231854,206.6994923057134
1219611,205.43525210503188
1341241,205.6255218887227
1213246,83.71128603376329
1303698,77.67384001716061
1137709,588.7221227324839
1185120,487.82940895324253
1371702,64.04249906380727
1208218,71.02495484670486
1035515,69.9411352924462
1386342,83.49214223522438
1143967,72.96128585257118
1377191,87.95356784423822
1008206,458.84210366172783
1479104,469.95123027938746
1207945,490.0490561840608
1061234,477.8549221389349
1453841,729.2947464633731
1154063,969.0238661300974
1219733,798.5729202402047
1399265,422.6005668064157
1458672,446.1901552788132
1496971,422.3884085324612
1233312,172.93665861726623
1264605,362.25236264006844
1068894,286.0935989449923
1056311,410.74657579687903
1305530,283.0193211889924
1103403,181.80563716584481
1257959,194.75509462097017
1124544,175.4952154552313
1079989,188.4856971871423
1463282,184.9876591087412
1467510,149.8999890243145
1191200,140.34743825657833
1173754,129.46342051395135
1262678,133.0792864786806
1390007,359.069185676408
1039345,255.55427696899625
1350477,136.74798507263898
1110823,135.07966153327482
1211565,153.4562570746672
1350329,162.47306518124438
1072530,235.80017818063334
1445154,235.48717561732755
1472817,257.27789015611745
1232736,287.414015348506
1378869,247.5519076163956
1272128,236.44392356610612
1049965,240.16174535657282
1034550,240.61588611580913
1050805,228.0466049552485
1181479,247.1875691852371
1329551,1148.7017899894547
1327025,1135.3845123093852
1122935,1136.5468338078317
1493967,1155.822233743754
1342800,1184.0018291401746
1130779,1055.394893224667
1209612,921.6634955316729
1082880,965.686080569785
1355118,887.2161256530572
1313071,938.8930470938644
1364001,973.384532680431
1158273,2113.8198064869666
1179879,922.2139486671331
1072628,934.4915632409877
1078195,1009.9598959548968
1014743,878.9739603307594
1093556,3824.903680420907
1394305,3540.7764045681433
1180962,959.4232169780325
1317465,1092.7929152959507
1285290,87.10757048661554
1283478,75.98062099225216
1403548,76.84209608994603
1126214,61.12509790663203
1264973,55.5970357957311
1305760,55.504316183254076
1357985,52.18682293006482
1341978,51.78408384523387
1017304,56.71882306506997
1110867,818.8249064535515
1137245,808.7450957774827
